ID_GRU;NOME_GRU;ID_SUB_GRU;NOME_SUB_GRU;ID_CLA;NOME_CLA;ID_SEC;NOME_SEC;UNI_MED;ID_PRO;DESCRICAO_PRO;SALDO_ANTERIOR;SALDO_ANT_CUSTO;ENTRADA_QTD;ENTRADA_VL_UNIT;SAIDA_QTD;SAIDA_CM;SALDO_QTD;SALDO_CM
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;3574;ACUCAR CRISTAL;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;3577;OVOS DZ;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;3578;FLOCOS DE MILHO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;3580;MOLHO DE TOMATE;90;130,5;0;0;20;29;70;101,5
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;3637;SACO LIXO;0;0;0;0;0;0;0;0
13;FERRAMENTAS;64;FERRAMENTAS E FERRAGENS;174;FERRAMENTAS;3;SEC. MUNICIPAL DE EDUCAÇAO;pç;3648;DOBRADIÇA;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;3656;VASSORA PIAÇAVA;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;3666;TE 20 MM;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;3725;PAO BANQUETE;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;3730;CAFE MOIDO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;3732;AGUA MINERAL 20 L;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;3745;TOMADA 2 POLOS;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;3754;ASSENTO SANITARIO;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;109;MATERIAL HIDRAULICO;292;MATERIAL HIDRAULICO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;3774;TORNEIRA 1/2;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;109;MATERIAL HIDRAULICO;292;MATERIAL HIDRAULICO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;3778;JOELHO 90 20X1/2;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;109;MATERIAL HIDRAULICO;292;MATERIAL HIDRAULICO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;3779;TUBO PVC SOLD 20MM;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;3;SEC. MUNICIPAL DE EDUCAÇAO;un;3797;DISCO DE FREIO DIANT VENT;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;3;SEC. MUNICIPAL DE EDUCAÇAO;un;3804;PAST FREIO DIANT;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;3821;SALSICHA;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;109;MATERIAL HIDRAULICO;292;MATERIAL HIDRAULICO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;3832;JOELHOS LL 20 MM;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;3852;COLA SILICONE;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;3;SEC. MUNICIPAL DE EDUCAÇAO;un;3866;PASTILHA DE FREIO TRAS.;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;278;PLASTICOS/ PVC;3;SEC. MUNICIPAL DE EDUCAÇAO;un;3904;TORNEIRA PIA;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;54;MATERIAL ELÉTRICO;150;ILUMINAÇÃO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;3970;CHAVE FENDA 1/8X3;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4034;DESIFETANTE 500 ML;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4037;LIMPA VIDRO 500 ML;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4057;PEÇA 3 X 5 3.00 MASSARANDUBA;0;0;0;0;0;0;0;0
8;GÁS ENGARRAFADO;23;GÁS DE COZINHA;248;23 GAS DE COZINHA GLP - 13 KG;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4059;BOTIJÃO DE COZINHA GLP 13 KG;0;0;0;0;0;0;0;0
12;GÊNEROS DE ALIMENTAÇÃO;45;ALIMENTAÇÃO AO NATURAL;137;LEGUMES E TUBÉRCULOS;3;SEC. MUNICIPAL DE EDUCAÇAO;kg;4060;TOMATE;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4069;MILHO MUNGUNZÁ;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4075;SARDINHA EM LATA;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4078;CENOURA;0;0;0;0;0;0;0;0
37;MATERIAL PINTURA;103;MATERIAIS PARA PINTURAS;274;MATREIAIS PARA PINTURAS E ACESSORIOS;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4085;TINTA PÓ BRANCO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4107;COPO DESCART 180ML;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4119;LEITE EM PÓ 200G;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4122;CHARQUE;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4125;EXTRATO DE TOMATE;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4128;TOMATE;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4129;CEBOLA;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4130;CENOURA;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4132;CHUCHU;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4134;ÓLEO DE SOJA;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;100;MATERIAIS EXPEDIENTE;271;MATERIAIS DE EXPEDIENTE;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4142;PASTA GRAMPO TRILHO;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4179;CADEADO PADO 35MM;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4187;BISCOITO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4205;GURDANAPO VISON;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;kg;4259;FRANGO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4260;VINAGRE;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4266;MASSA DE SOPA;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4298;TOMADA 2 PIT;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4308;INT SIMPLES;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4361;COXA E SOBRE COXA DE FRANGO;0;0;0;0;0;0;0;0
13;FERRAMENTAS;64;FERRAMENTAS E FERRAGENS;174;FERRAMENTAS;3;SEC. MUNICIPAL DE EDUCAÇAO;pç;4368;SIFÃO SANFONADO UNIVERSAL;0;0;0;0;0;0;0;0
13;FERRAMENTAS;64;FERRAMENTAS E FERRAGENS;174;FERRAMENTAS;3;SEC. MUNICIPAL DE EDUCAÇAO;pç;4374;CAIXA DESCARCA;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;kg;4381;FEIJÃO CARIOQUINHA AMP 1 KG;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4382;LEITE DE COCÔ GARRAFA C/ 500ML;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;100;MATERIAIS EXPEDIENTE;271;MATERIAIS DE EXPEDIENTE;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4389;DUREX;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4421;CÂMARA DE AR;0;0;0;0;0;0;0;0
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4428;PEDALEIRA P/ AUTOM. UNIV. 71212;0;0;0;0;0;0;0;0
7;MATERIAL DE COPA E COZINHA;75;MATERIAL DE COZINHA;289;MATERIAL PARA COZINHA;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4455;DESIFETANTE;0;0;0;0;0;0;0;0
7;MATERIAL DE COPA E COZINHA;75;MATERIAL DE COZINHA;289;MATERIAL PARA COZINHA;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4461;PASTA C/ ELÁSTICO;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;100;MATERIAIS EXPEDIENTE;271;MATERIAIS DE EXPEDIENTE;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4476;BASTÃO DE COLA QUENTE;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;100;MATERIAIS EXPEDIENTE;271;MATERIAIS DE EXPEDIENTE;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4477;COLA BRANCA;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;65;MATERIAL ELETRÔNICO;276;MATERIAL  ELETRONICO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4490;CABO 4M;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;100;MATERIAIS EXPEDIENTE;271;MATERIAIS DE EXPEDIENTE;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4506;PISTOLA COLA QUENTE;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4590;MACARRÃO ESPAGUETI C/ 500G;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4602;CARNE MOÍDA BOVINA;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4606;CHUCHU IN NATURA;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4634;PÃO MASSA FINA 50G;0;0;0;0;0;0;0;0
27;MATERIAL DE CONSUMO;87;MATERIAL DE CONSUMO IMEDIATO;253;CONSUMO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4635;SALSICHA BOVINA;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;kg;4660;BEBIDA LACTEA CHOCOLATE-LIOTECNICA;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4663;SARDINHA EM CONSERVA NAVE;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4667;ARROZ PARBOLIZADO C/1KG;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4671;CARNE BOVINA MOÍDA;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4672;CARNE BOVINAS TIPO CHARQUE;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4673;CEBOLA BRANCA IN NATURA;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4674;CENOURA LISA IN NATURA;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4675;CHUCHU IN NATURA;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4686;TOMATE IN NATURA;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4687;VINAGRE DE ALCOOL 500ML;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4689;SALSICHA BOVINA;85;339,15;0;0;75;299,25;10;39,9
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4692;EXTRATO DE TOMATE;164;244,36;0;0;164;244,36;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4697;BISCOITO DOCE TIPO MARIA 400G;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4701;LEITE DE COCO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4702;LEITE EM PÓ INTEGRAL;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4815;AÇUCAR GRANULADO PCT C/ 1KG;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4818;EXTRATO DE TOMATE 270G;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4819;MINGAU SABORES VARIADOS;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4820;POLPA DE FRUTA GOSTO DE FRUTA;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4823;CHUCHU IN NATURA;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4824;COENTRO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4827;LEITE EM PÓ INTEGRAL;1148;4845,32;0;0;398;1552,82;750;3292,5
10;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;57;PEÇAS DE REPOSIÇÃO;154;AUTOPEÇAS;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4878;SENSOR TEMP;0;0;1;120;1;120;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4911;RIPA MASSARANDUBA 3,0;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4913;DIALINE BRANCO NEVE;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4915;ARREMATE PVC;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;4916;PREGO 1/2 2X13;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;3;SEC. MUNICIPAL DE EDUCAÇAO;un;5009;LUSTRA MÓVEIS;0;0;0;0;0;0;0;0
11;MATERIAL ELÉTRICO E ELETRÔNICO;65;MATERIAL ELETRÔNICO;276;MATERIAL  ELETRONICO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;5044;HASTE COBRE 1/2 X 1,0;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;5126;MASCARA;0;0;0;0;0;0;0;0
24;MATERIAL PARA MANUTENÇÃO DE BENS MÓVEIS;74;PEÇAS DE REPOSIÇÃO;206;PEÇAS DE REPOSIÇÃO;3;SEC. MUNICIPAL DE EDUCAÇAO;pç;5174;PAST FREIO P-13NA;0;0;0;0;0;0;0;0
24;MATERIAL PARA MANUTENÇÃO DE BENS MÓVEIS;74;PEÇAS DE REPOSIÇÃO;206;PEÇAS DE REPOSIÇÃO;3;SEC. MUNICIPAL DE EDUCAÇAO;pç;5188;LIMPA CONTATO;0;0;0;0;0;0;0;0
24;MATERIAL PARA MANUTENÇÃO DE BENS MÓVEIS;74;PEÇAS DE REPOSIÇÃO;206;PEÇAS DE REPOSIÇÃO;3;SEC. MUNICIPAL DE EDUCAÇAO;pç;5219;PAST FREIO CI2417;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;5246;CLIPS P/ PAPEL 2/0;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;5249;COLA PLÁSTICA BRANCA 40GR;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;5262;FOLHA DE ISOPOR 15MM;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;5265;TESOURA P/ PAPEL 20 CM;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;5268;TINTA P/ TECIDO;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;5271;PAPEL CHUMBO;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;5273;PASTA CLASSIF. C/ ELASTICO;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;5276;GRAMPEADOR DE MESA 26/6;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;5277;GRAMPO P/ GRAMPEADOR;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;5295;OVOS DE GALINHA;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;5298;SALSICHA BOVINA;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;5301;ARROZ PARBOLIZADO;120;320,4;0;0;20;53,4;100;267
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;5302;ALHO NACIONAL;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;5306;CARNE BOVINA MOIDA;125;873,75;40;279,6;85;594,15;80;559,2
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;5310;COLORIFICO EM PÓ;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;3;SEC. MUNICIPAL DE EDUCAÇAO;un;5313;MACARRÃO C/ 500G;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;3;SEC. MUNICIPAL DE EDUCAÇAO;un;5378;BALDE EM PLÁSTICO;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;3;SEC. MUNICIPAL DE EDUCAÇAO;un;5380;CERA LÍQUIDA;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;3;SEC. MUNICIPAL DE EDUCAÇAO;un;5388;FLANELA P/ LIMPEZA DE ALGODÃO;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;3;SEC. MUNICIPAL DE EDUCAÇAO;un;5390;GUARDANAPO DE PAPEL;0;0;0;0;0;0;0;0
